42, 27, 19, 281
48, 2, 8, 72
56, 10, 25, 240
20, 33, 16, 262
88, 3, 10, 230
55, 11, 12, 253
73, 16, 5, 177
37, 20, 7, 244
38, 44, 68, 181
61, 42, 14, 214
50, 3, 22, 208
56, 3, 5, 90
79, 2, 15, 235
44, 3, 3, 168
39, 3, 7, 103
58, 0, 20, 250
33, 3, 5, 84
50, 9, 12, 163
49, 15, 13, 219
66, 0, 12, 253
42, 0, 6, 62
104, 46, 14, 287
32, 8, 11, 109
51, 9, 4, 143
91, 9, 5, 401
59, 30, 23, 219
71, 23, 36, 149
55, 3, 29, 143
57, 14, 9, 207
81, 13, 72, 165
